Flight,Acc,Acc,Acc,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,,,,TelemPro,LineOfSight,DownLink
time,acceleration,velocity,altitude,altitude,altitude,3D velocity,3D velocity,vertical vel,ground speed,heading,tilt,latitude,longitude,number,fix,UTC,UTC,UTC,time,Distance,SignalStrength
sec,G's,feet/sec,feet AGL,feet AGL,feet MSL,feet/sec,Mach,feet/sec,feet/sec,degrees,degrees,degrees,degrees,of sat's,status,hours,minutes,seconds,stamp,feet,dBm
189.6,-2.007812,0,10285,4091,6154,70.33,0.064,-35,61,19,119.85,35.36030833,-117.80175,12,6,17,48,51.4,1201088,6681,-65
189.8,-1.773438,0,10285,4084,6147,70.33,0.064,-35,61,20,119.85,35.36034,-117.8017367,12,6,17,48,51.6,1201108,6686,-66
190,-2.070312,0,10285,4076,6139,71.34,0.065,-37,61,19,121.24,35.36037167,-117.8017233,12,6,17,48,51.8,1201128,6691,-72
190.2,-1.949219,0,10285,4069,6132,72.2,0.066,-37,62,19,120.83,35.360405,-117.8017083,12,6,17,48,52,1201148,6697,-73
190.4,-2.128906,0,10285,4062,6125,73.43,0.067,-36,64,21,119.36,35.36043667,-117.801695,12,6,17,48,52.2,1201168,6702,-65
190.6,-2.007812,0,10285,4055,6118,74.3,0.068,-36,65,20,118.98,35.36047,-117.80168,12,6,17,48,52.4,1201188,6708,-66
190.8,-2.128906,0,10285,4048,6111,74.3,0.068,-36,65,21,118.98,35.36050333,-117.801665,12,6,17,48,52.6,1201208,6714,-69
191,-2.128906,0,10285,4041,6104,72.95,0.067,-35,64,20,118.67,35.36053667,-117.80165,12,6,17,48,52.8,1201228,6721,-65
191.2,-2.128906,0,10285,4034,6097,72.95,0.067,-35,64,21,118.67,35.36057,-117.801635,12,6,17,48,53,1201248,6727,-64
191.4,-1.949219,0,10285,4027,6090,73.36,0.067,-34,65,21,117.61,35.36060333,-117.8016183,12,6,17,48,53.2,1201268,6733,-66
191.6,-2.246094,0,10285,4020,6083,74.24,0.068,-34,66,20,117.26,35.36063667,-117.8016033,12,6,17,48,53.4,1201288,6739,-66
191.8,-1.890625,0,10285,4014,6077,74.25,0.068,-32,67,21,115.53,35.36067167,-117.8015883,12,6,17,48,53.6,1201308,6747,-65
192,-2.128906,0,10285,4007,6070,73.36,0.067,-34,65,23,117.61,35.360705,-117.80157,12,6,17,48,53.8,1201328,6753,-68
192.2,-2.007812,0,10285,4000,6063,73.36,0.067,-34,65,24,117.61,35.36073833,-117.8015533,12,6,17,48,54,1201348,6760,-67
192.4,-2.070312,0,10285,3994,6057,73.79,0.068,-33,66,25,116.57,35.36077,-117.801535,12,6,17,48,54.2,1201368,6765,-66
192.6,-1.949219,0,10285,3987,6050,73.79,0.068,-33,66,24,116.57,35.36080333,-117.8015167,12,6,17,48,54.4,1201388,6772,-67
192.8,-2.1875,0,10285,3981,6044,73.79,0.068,-33,66,25,116.57,35.36083667,-117.8014983,12,6,17,48,54.6,1201408,6779,-65
193,-1.949219,0,10285,3974,6037,73.35,0.067,-32,66,26,115.87,35.36086833,-117.8014783,12,6,17,48,54.8,1201428,6785,-66
193.2,-2.007812,0,10285,3968,6031,73.35,0.067,-32,66,25,115.87,35.36090167,-117.80146,12,6,17,48,55,1201448,6792,-65
193.4,-1.890625,0,10285,3962,6025,73.35,0.067,-32,66,26,115.87,35.360935,-117.80144,12,6,17,48,55.2,1201468,6800,-68
193.6,-2.1875,0,10285,3955,6018,72.9,0.067,-33,65,27,116.92,35.36096667,-117.8014217,12,6,17,48,55.4,1201488,6806,-66
193.8,-1.773438,0,10285,3949,6012,72.45,0.066,-32,65,28,116.21,35.36099833,-117.8014,12,6,17,48,55.6,1201508,6813,-65
194,-2.007812,0,10285,3943,6006,73.35,0.067,-32,66,26,115.87,35.36103,-117.80138,12,6,17,48,55.8,1201528,6820,-65
194.2,-2.070312,0,10285,3936,5999,73.79,0.068,-33,66,26,116.57,35.36106333,-117.8013617,12,6,17,48,56,1201548,6827,-64
194.4,-2.007812,0,10285,3930,5993,73.82,0.068,-31,67,27,114.83,35.36109667,-117.8013417,12,6,17,48,56.2,1201568,6834,-66
194.6,-2.070312,0,10285,3924,5987,72.45,0.066,-32,65,28,116.21,35.36112833,-117.8013217,12,6,17,48,56.4,1201588,6841,-66
194.8,-2.007812,0,10285,3918,5981,73.35,0.067,-32,66,29,115.87,35.36116,-117.8013,12,6,17,48,56.6,1201608,6849,-68
195,-2.007812,0,10285,3911,5974,73.79,0.067,-33,66,28,116.57,35.36119167,-117.80128,12,6,17,48,56.8,1201628,6855,-66
195.2,-2.070312,0,10285,3905,5968,73.35,0.067,-32,66,29,115.87,35.36122333,-117.8012583,12,6,17,48,57,1201648,6862,-68
195.39,-1.949219,0,10285,3899,5962,73.35,0.067,-32,66,29,115.87,35.361255,-117.8012367,12,6,17,48,57.2,1201667,6870,-67
195.6,-2.1875,0,10285,3892,5955,73.79,0.067,-33,66,29,116.57,35.36128667,-117.801215,12,6,17,48,57.4,1201688,6877,-64
195.8,-2.007812,0,10285,3886,5949,73.79,0.067,-33,66,28,116.57,35.36131833,-117.801195,12,6,17,48,57.6,1201708,6884,-65
196,-2.007812,0,10285,3880,5943,73.35,0.067,-32,66,30,115.87,35.36135,-117.8011733,12,6,17,48,57.8,1201728,6891,-66
196.2,-2.128906,0,10285,3873,5936,72.45,0.066,-32,65,30,116.21,35.36138,-117.8011517,12,6,17,48,58,1201748,6898,-67
196.4,-1.890625,0,10285,3867,5930,72.92,0.067,-31,66,30,115.16,35.36141167,-117.80113,12,6,17,48,58.2,1201768,6905,-65
196.6,-1.890625,0,10285,3861,5924,74.25,0.068,-32,67,29,115.53,35.36144333,-117.8011067,12,6,17,48,58.4,1201788,6913,-68
196.79,-2.007812,0,10285,3855,5918,74.25,0.068,-32,67,28,115.53,35.36147667,-117.8010867,12,6,17,48,58.6,1201807,6921,-67
197,-2.128906,0,10285,3848,5911,74.25,0.068,-32,67,29,115.53,35.36150833,-117.801065,12,6,17,48,58.8,1201828,6928,-65
197.2,-2.007812,0,10285,3842,5905,73.82,0.068,-31,67,29,114.83,35.36154,-117.8010433,12,6,17,48,59,1201848,6936,-65
197.4,-2.007812,0,10285,3836,5899,74.25,0.068,-32,67,29,115.53,35.36157333,-117.8010217,12,6,17,48,59.2,1201868,6944,-66
197.6,-2.1875,0,10285,3829,5892,73.35,0.067,-32,66,30,115.87,35.361605,-117.801,12,6,17,48,59.4,1201888,6951,-67
197.8,-2.007812,0,10285,3823,5886,72.92,0.067,-31,66,30,115.16,35.361635,-117.8009767,12,6,17,48,59.6,1201908,6958,-65
198,-2.007812,0,10285,3817,5880,73.82,0.068,-31,67,30,114.83,35.36166667,-117.800955,12,6,17,48,59.8,1201928,6966,-68
198.2,-2.128906,0,10285,3811,5874,73.82,0.068,-31,67,29,114.83,35.3617,-117.8009317,12,6,17,49,0,1201948,6974,-67
198.4,-2.128906,0,10285,3805,5868,73.41,0.067,-30,67,29,114.12,35.36173167,-117.80091,12,6,17,49,0.2,1201968,6982,-67
198.6,-2.070312,0,10285,3799,5862,72.5,0.066,-30,66,30,114.44,35.36176333,-117.8008883,12,6,17,49,0.4,1201988,6990,-64
198.8,-2.007812,0,10285,3793,5856,72.92,0.067,-31,66,30,115.16,35.361795,-117.8008667,12,6,17,49,0.6,1202008,6998,-65
199,-2.007812,0,10285,3786,5849,72.01,0.066,-31,65,30,115.5,35.361825,-117.800845,12,6,17,49,0.8,1202028,7004,-64
199.2,-1.949219,0,10285,3780,5843,72.45,0.066,-32,65,31,116.21,35.36185667,-117.8008233,12,6,17,49,1,1202048,7012,-65
199.4,-2.070312,0,10285,3774,5837,71.55,0.065,-32,64,31,116.57,35.36188667,-117.8008,12,6,17,49,1.2,1202068,7020,-65
199.59,-2.1875,0,10285,3767,5830,72.45,0.066,-32,65,31,116.21,35.36191667,-117.8007783,12,6,17,49,1.4,1202087,7027,-64
199.8,-2.007812,0,10285,3761,5824,71.11,0.065,-31,64,31,115.84,35.36194667,-117.800755,12,6,17,49,1.6,1202108,7034,-65
200,-2.128906,0,10285,3755,5818,70.21,0.064,-31,63,34,116.2,35.36197667,-117.8007333,12,6,17,49,1.8,1202128,7042,-65
200.2,-2.007812,0,10285,3749,5812,69.77,0.064,-32,62,35,117.3,35.362005,-117.8007083,12,6,17,49,2,1202148,7049,-63
200.4,-1.890625,0,10285,3742,5805,69.77,0.064,-32,62,36,117.3,35.36203333,-117.800685,12,6,17,49,2.2,1202168,7056,-64
200.6,-2.070312,0,10285,3736,5799,69.35,0.063,-33,61,36,118.41,35.36206,-117.80066,12,6,17,49,2.4,1202188,7063,-64
200.8,-2.128906,0,10285,3729,5792,69.35,0.063,-33,61,36,118.41,35.36208667,-117.800635,12,6,17,49,2.6,1202208,7069,-64
201,-2.128906,0,10285,3723,5786,68.48,0.063,-33,60,38,118.81,35.36211333,-117.8006117,12,6,17,49,2.8,1202228,7076,-63
201.2,-2.007812,0,10285,3717,5780,67.12,0.061,-32,59,39,118.47,35.36214,-117.8005867,12,6,17,49,3,1202248,7083,-66
201.4,-2.128906,0,10285,3710,5773,65.86,0.06,-33,57,41,120.07,35.36216333,-117.8005617,12,6,17,49,3.2,1202268,7088,-64
201.6,-2.070312,0,10285,3703,5766,64.14,0.059,-33,55,41,120.96,35.36218667,-117.8005367,12,6,17,49,3.4,1202288,7094,-64
201.8,-2.007812,0,10285,3697,5760,63.29,0.058,-33,54,43,121.43,35.36220833,-117.8005117,12,6,17,49,3.6,1202308,7099,-66
202,-2.070312,0,10285,3690,5753,63.29,0.058,-33,54,44,121.43,35.36223,-117.8004867,12,6,17,49,3.8,1202328,7104,-65
202.2,-2.007812,0,10285,3684,5747,63.81,0.058,-34,54,46,122.2,35.36225167,-117.8004617,12,6,17,49,4,1202348,7110,-67
202.4,-2.007812,0,10285,3677,5740,62.97,0.058,-34,53,48,122.68,35.36227167,-117.800435,12,6,17,49,4.2,1202368,7115,-67
202.6,-2.007812,0,10285,3671,5734,61.59,0.056,-33,52,51,122.4,35.36229,-117.8004083,12,6,17,49,4.4,1202388,7119,-67
202.8,-1.890625,0,10285,3664,5727,61.29,0.056,-34,51,53,123.69,35.36230667,-117.8003817,12,6,17,49,4.6,1202408,7123,-68
203,-1.832031,0,10285,3657,5720,61.03,0.056,-35,50,56,124.99,35.36232333,-117.8003533,12,6,17,49,4.8,1202428,7127,-67
203.2,-1.890625,0,10285,3650,5713,62.2,0.057,-37,50,58,126.5,35.36233833,-117.800325,12,6,17,49,5,1202448,7131,-66
203.4,-1.890625,0,10285,3642,5705,62.8,0.057,-38,50,60,127.23,35.36235167,-117.8002967,12,6,17,49,5.2,1202468,7134,-65
203.6,-2.007812,0,10285,3634,5697,61.07,0.056,-39,47,62,129.69,35.362365,-117.8002683,12,6,17,49,5.4,1202488,7136,-66
203.8,-1.832031,0,10285,3626,5689,58.05,0.053,-39,43,63,132.21,35.362375,-117.8002417,12,6,17,49,5.6,1202508,7138,-66
204,-1.890625,0,10285,3618,5681,56.57,0.052,-40,40,62,135,35.36238667,-117.8002167,12,6,17,49,5.8,1202528,7140,-65
204.21,-2.128906,0,10285,3609,5672,55.9,0.051,-41,38,60,137.17,35.36239667,-117.8001933,12,6,17,49,6,1202549,7140,-67
204.4,-2.1875,0,10285,3601,5664,54.56,0.05,-41,36,59,138.72,35.36240667,-117.8001733,12,6,17,49,6.2,1202568,7141,-66
204.6,-2.367188,0,10285,3593,5656,53.08,0.048,-39,36,62,137.29,35.36241667,-117.8001517,12,6,17,49,6.4,1202588,7142,-66
204.8,-2.128906,0,10285,3585,5648,51.66,0.047,-38,35,66,137.35,35.362425,-117.80013,12,6,17,49,6.6,1202608,7143,-64
205,-1.949219,0,10285,3577,5640,48.92,0.045,-37,32,63,139.14,35.36243167,-117.80011,12,6,17,49,6.8,1202628,7145,-65
205.2,-2.1875,0,10285,3570,5633,48.27,0.044,-37,31,60,140.04,35.36244,-117.8000917,12,6,17,49,7,1202648,7146,-67
205.4,-2.246094,0,10285,3562,5625,47.63,0.044,-37,30,57,140.96,35.36244833,-117.800075,12,6,17,49,7.2,1202668,7146,-67
205.6,-2.070312,0,10285,3555,5618,46.86,0.043,-36,30,57,140.19,35.36245833,-117.8000583,12,6,17,49,7.4,1202688,7147,-66
205.8,-2.070312,0,10285,3548,5611,46.86,0.043,-36,30,58,140.19,35.36246667,-117.8000417,12,6,17,49,7.6,1202708,7148,-68
206,-2.128906,0,10285,3540,5603,46.1,0.042,-35,30,57,139.4,35.362475,-117.8000233,12,6,17,49,7.8,1202728,7148,-67
206.2,-2.1875,0,10285,3533,5596,46.1,0.042,-35,30,56,139.4,35.36248333,-117.8000067,12,6,17,49,8,1202748,7148,-64
206.4,-2.128906,0,10285,3527,5590,45.34,0.041,-34,30,55,138.58,35.36249333,-117.79999,12,6,17,49,8.2,1202768,7150,-63
206.6,-2.007812,0,10285,3520,5583,43.19,0.039,-32,29,51,137.82,35.36250167,-117.799975,12,6,17,49,8.4,1202788,7150,-65
206.8,-2.070312,0,10285,3513,5576,43.28,0.04,-33,28,46,139.69,35.36251167,-117.7999617,12,6,17,49,8.6,1202808,7151,-65
207,-2.007812,0,10285,3507,5570,43.28,0.04,-33,28,43,139.69,35.36252333,-117.7999483,12,6,17,49,8.8,1202828,7153,-65
207.2,-2.1875,0,10285,3500,5563,43.42,0.04,-34,27,41,141.55,35.36253333,-117.799935,12,6,17,49,9,1202848,7153,-65
207.4,-2.128906,0,10285,3493,5556,43.28,0.04,-33,28,40,139.69,35.362545,-117.7999233,12,6,17,49,9.2,1202868,7155,-67
207.6,-2.070312,0,10285,3487,5550,42.64,0.039,-33,27,37,140.71,35.36255667,-117.7999117,12,6,17,49,9.4,1202888,7156,-69
207.8,-2.007812,0,10285,3480,5543,43.28,0.04,-33,28,34,139.69,35.36256833,-117.7999017,12,6,17,49,9.6,1202908,7157,-65
208,-2.1875,0,10285,3473,5536,43.28,0.04,-33,28,34,139.69,35.36258167,-117.7998917,12,6,17,49,9.8,1202928,7159,-65
208.2,-2.128906,0,10285,3467,5530,43.93,0.04,-33,29,31,138.69,35.362595,-117.7998817,12,6,17,49,10,1202948,7160,-66
208.4,-2.070312,0,10285,3460,5523,43.19,0.039,-32,29,27,137.82,35.36260833,-117.7998717,11,6,17,49,10.2,1202968,7162,-66
208.6,-1.890625,0,10285,3454,5517,42.52,0.039,-32,28,24,138.81,35.36262167,-117.7998633,11,6,17,49,10.4,1202988,7164,-67
208.8,-2.070312,0,10285,3448,5511,43.28,0.04,-33,28,22,139.69,35.36263667,-117.7998567,11,6,17,49,10.6,1203008,7166,-67
209,-2.128906,0,10285,3441,5504,43.28,0.04,-33,28,18,139.69,35.36265,-117.79985,11,6,17,49,10.8,1203028,7167,-67
209.19,-2.070312,0,10285,3435,5498,43.93,0.04,-33,29,12,138.69,35.36266667,-117.799845,11,6,17,49,11,1203047,7170,-67
209.4,-2.007812,0,10285,3428,5491,45.28,0.041,-33,31,7,136.79,35.36268167,-117.7998417,12,6,17,49,11.2,1203068,7171,-65
209.6,-2.1875,0,10285,3421,5484,47.38,0.043,-34,33,5,135.86,35.3627,-117.79984,12,6,17,49,11.4,1203088,7173,-65
209.8,-2.070312,0,10285,3415,5478,48.1,0.044,-33,35,2,133.32,35.36271833,-117.7998383,12,6,17,49,11.6,1203108,7176,-64
210,-1.890625,0,10285,3408,5471,49.58,0.045,-33,37,359,131.73,35.36273833,-117.7998367,12,6,17,49,11.8,1203128,7179,-67
210.21,-1.832031,0,10285,3402,5465,52.5,0.048,-34,40,358,130.36,35.36275833,-117.7998383,12,6,17,49,12,1203149,7181,-65
210.4,-1.890625,0,10285,3395,5458,55.32,0.051,-36,42,358,130.6,35.36278167,-117.7998383,12,6,17,49,12.2,1203168,7185,-68
210.59,-1.949219,0,10285,3388,5451,58.9,0.054,-38,45,359,130.18,35.362805,-117.79984,12,6,17,49,12.4,1203187,7188,-69
210.8,-1.949219,0,10285,3380,5443,61.22,0.056,-38,48,358,128.37,35.36283167,-117.79984,12,6,17,49,12.6,1203208,7192,-67
211,-2.007812,0,10285,3372,5435,64.82,0.059,-40,51,358,128.11,35.36285833,-117.7998417,12,6,17,49,12.8,1203228,7196,-65
211.2,-1.949219,0,10285,3364,5427,65.8,0.06,-39,53,359,126.35,35.36288833,-117.7998417,12,6,17,49,13,1203248,7201,-64
211.4,-1.890625,0,10285,3356,5419,66.22,0.06,-41,52,358,128.25,35.36291667,-117.7998433,12,6,17,49,13.2,1203268,7206,-67
211.6,-2.246094,0,10285,3348,5411,66.22,0.06,-41,52,357,128.25,35.362945,-117.799845,12,6,17,49,13.4,1203288,7210,-71
211.8,-1.890625,0,10285,3340,5403,67.42,0.062,-39,55,358,125.34,35.362975,-117.7998467,12,6,17,49,13.6,1203308,7215,-72
211.99,-2.070312,0,10285,3332,5395,69.07,0.063,-39,57,360,124.38,35.36300667,-117.7998467,12,6,17,49,13.8,1203327,7221,-67
212.2,-2.128906,0,10285,3325,5388,70.72,0.065,-39,59,2,123.47,35.36303833,-117.7998467,12,6,17,49,14,1203348,7227,-64
212.4,-2.128906,0,10285,3317,5380,70.18,0.064,-38,59,1,122.78,35.36307167,-117.7998467,12,6,17,49,14.2,1203368,7233,-69
212.6,-2.070312,0,10285,3309,5372,71.02,0.065,-38,60,2,122.35,35.363105,-117.799845,12,6,17,49,14.4,1203388,7239,-65
212.8,-2.128906,0,10285,3302,5365,72.2,0.066,-37,62,3,120.83,35.36313833,-117.7998433,12,6,17,49,14.6,1203408,7246,-65
213,-2.128906,0,10285,3295,5358,71.69,0.065,-36,62,4,120.14,35.36317333,-117.7998417,12,6,17,49,14.8,1203428,7254,-68
213.2,-2.1875,0,10285,3287,5350,71.69,0.065,-36,62,5,120.14,35.36320667,-117.7998383,12,6,17,49,15,1203448,7260,-70
213.39,-1.890625,0,10285,3280,5343,72.07,0.066,-35,63,6,119.05,35.36324167,-117.7998333,12,6,17,49,15.2,1203467,7268,-71
213.6,-2.128906,0,10285,3273,5336,72.07,0.066,-35,63,8,119.05,35.36327667,-117.7998283,12,6,17,49,15.4,1203488,7276,-67
213.8,-2.007812,0,10285,3266,5329,72.95,0.067,-35,64,9,118.67,35.36331167,-117.7998217,12,6,17,49,15.6,1203508,7284,-66
214,-2.007812,0,10285,3259,5322,72.07,0.066,-35,63,9,119.05,35.363345,-117.799815,12,6,17,49,15.8,1203528,7292,-65
214.2,-2.128906,0,10285,3252,5315,72.07,0.066,-35,63,9,119.05,35.36338,-117.79981,12,6,17,49,16,1203548,7300,-65
214.4,-2.1875,0,10285,3245,5308,71.2,0.065,-35,62,9,119.45,35.36341333,-117.7998033,12,6,17,49,16.2,1203568,7307,-65
214.6,-2.128906,0,10285,3238,5301,70.71,0.065,-34,62,10,118.74,35.36344833,-117.7997967,12,6,17,49,16.4,1203588,7315,-65
214.8,-2.007812,0,10285,3231,5294,70.24,0.064,-33,62,10,118.02,35.36348167,-117.7997883,12,6,17,49,16.6,1203608,7323,-68
215,-1.949219,0,10285,3225,5288,70.24,0.064,-33,62,12,118.02,35.363515,-117.7997817,12,6,17,49,16.8,1203628,7331,-67
215.2,-2.246094,0,10285,3218,5281,69.84,0.064,-34,61,13,119.13,35.36354833,-117.7997733,12,6,17,49,17,1203648,7339,-65
215.4,-2.007812,0,10285,3211,5274,70.24,0.064,-33,62,14,118.02,35.36358167,-117.7997633,12,6,17,49,17.2,1203668,7347,-64
215.6,-2.070312,0,10285,3205,5268,70.24,0.064,-33,62,14,118.02,35.363615,-117.7997533,12,6,17,49,17.4,1203688,7355,-67
215.8,-2.070312,0,10285,3198,5261,70.71,0.065,-34,62,14,118.74,35.36364833,-117.7997433,12,6,17,49,17.6,1203708,7364,-67
216,-1.949219,0,10285,3192,5255,70.21,0.064,-31,63,16,116.2,35.36368167,-117.7997333,12,6,17,49,17.8,1203728,7372,-66
216.2,-1.949219,0,10285,3185,5248,70.24,0.064,-33,62,17,118.02,35.363715,-117.79972,12,6,17,49,18,1203748,7380,-64
216.4,-1.949219,0,10285,3179,5242,71.12,0.065,-33,63,18,117.65,35.36374833,-117.7997083,12,6,17,49,18.2,1203768,7389,-68
216.6,-2.070312,0,10285,3172,5235,71.59,0.065,-34,63,19,118.35,35.36378,-117.799695,12,6,17,49,18.4,1203788,7397,-67
216.8,-2.128906,0,10285,3166,5229,71.59,0.065,-34,63,19,118.35,35.36381333,-117.7996817,12,6,17,49,18.6,1203808,7405,-68
217,-2.128906,0,10285,3159,5222,72.95,0.067,-35,64,19,118.67,35.36384667,-117.7996667,12,6,17,49,18.8,1203828,7414,-70
217.2,-2.070312,0,10285,3153,5216,73.36,0.067,-34,65,19,117.61,35.36388,-117.7996533,12,6,17,49,19,1203848,7423,-68
217.4,-1.832031,0,10285,3146,5209,74.69,0.068,-33,67,20,116.22,35.36391333,-117.7996383,12,6,17,49,19.2,1203868,7432,-68
217.6,-1.949219,0,10285,3139,5202,74.24,0.068,-34,66,22,117.26,35.36394833,-117.7996217,12,6,17,49,19.4,1203888,7441,-67
217.8,-1.949219,0,10285,3133,5196,74.71,0.068,-35,66,23,117.94,35.36398167,-117.799605,12,6,17,49,19.6,1203908,7451,-69
218,-1.890625,0,10285,3125,5188,75.59,0.069,-35,67,24,117.58,35.364015,-117.7995867,12,6,17,49,19.8,1203928,7459,-67
218.2,-2.007812,0,10285,3118,5181,76.06,0.069,-36,67,23,118.25,35.36405,-117.79957,12,6,17,49,20,1203948,7469,-67
218.4,-2.128906,0,10285,3111,5174,77.41,0.071,-37,68,23,118.55,35.36408333,-117.7995517,12,6,17,49,20.2,1203968,7478,-67
218.6,-2.070312,0,10285,3104,5167,76.54,0.07,-37,67,24,118.91,35.36411667,-117.7995333,12,6,17,49,20.4,1203988,7487,-64
218.8,-2.007812,0,10285,3097,5160,76.06,0.069,-36,67,25,118.25,35.36415,-117.799515,12,6,17,49,20.6,1204008,7497,-64
219,-2.128906,0,10285,3090,5153,75.66,0.069,-37,66,26,119.28,35.36418333,-117.7994967,12,6,17,49,20.8,1204028,7506,-67
219.2,-2.128906,0,10285,3082,5145,76.06,0.069,-36,67,26,118.25,35.36421667,-117.7994767,12,6,17,49,21,1204048,7515,-64
219.4,-1.890625,0,10285,3075,5138,75.59,0.069,-35,67,27,117.58,35.36425,-117.7994567,12,6,17,49,21.2,1204068,7524,-65
219.6,-2.070312,0,10285,3068,5131,75.59,0.069,-35,67,26,117.58,35.36428167,-117.7994367,12,6,17,49,21.4,1204088,7533,-66
219.8,-2.070312,0,10285,3062,5125,76.94,0.07,-36,68,25,117.9,35.364315,-117.7994167,12,6,17,49,21.6,1204108,7543,-65
220,-1.949219,0,10285,3055,5118,75.13,0.069,-34,67,26,116.91,35.36434833,-117.7993967,12,6,17,49,21.8,1204128,7553,-64
220.2,-2.1875,0,10285,3048,5111,75.18,0.069,-36,66,26,118.61,35.36438167,-117.7993783,12,6,17,49,22,1204148,7562,-64
220.4,-1.949219,0,10285,3041,5104,74.71,0.068,-35,66,26,117.94,35.364415,-117.7993583,12,6,17,49,22.2,1204168,7572,-63
220.6,-2.128906,0,10285,3034,5097,74.71,0.068,-35,66,25,117.94,35.36444667,-117.7993383,12,6,17,49,22.4,1204188,7581,-66
220.8,-2.1875,0,10285,3027,5090,73.82,0.067,-35,65,25,118.3,35.36448,-117.79932,12,6,17,49,22.6,1204208,7590,-65
221,-2.1875,0,10285,3020,5083,73.36,0.067,-34,65,25,117.61,35.36451167,-117.7993017,12,6,17,49,22.8,1204228,7599,-66
221.2,-2.007812,0,10285,3013,5076,73.79,0.067,-33,66,26,116.57,35.364545,-117.7992817,12,6,17,49,23,1204248,7609,-64
221.4,-1.949219,0,10285,3007,5070,73.79,0.067,-33,66,28,116.57,35.36457667,-117.7992617,12,6,17,49,23.2,1204268,7619,-64
221.6,-2.1875,0,10285,3000,5063,73.82,0.067,-35,65,29,118.3,35.36460833,-117.7992417,12,6,17,49,23.4,1204288,7628,-65
221.8,-2.070312,0,10285,2993,5056,72.07,0.066,-35,63,31,119.05,35.36463833,-117.79922,12,6,17,49,23.6,1204308,7637,-65
222,-2.070312,0,10285,2986,5049,71.2,0.065,-35,62,32,119.45,35.36466833,-117.7991983,12,6,17,49,23.8,1204328,7645,-65
222.2,-2.1875,0,10285,2979,5042,71.2,0.065,-35,62,32,119.45,35.36469667,-117.799175,12,6,17,49,24,1204348,7654,-65
222.4,-2.1875,0,10285,2972,5035,70.33,0.064,-35,61,34,119.85,35.364725,-117.7991517,12,6,17,49,24.2,1204368,7662,-67
222.6,-2.070312,0,10285,2965,5028,69.84,0.064,-34,61,36,119.13,35.36475167,-117.7991283,12,6,17,49,24.4,1204388,7671,-68
222.8,-1.949219,0,10285,2958,5021,68.96,0.063,-34,60,38,119.54,35.36477833,-117.7991033,12,6,17,49,24.6,1204408,7679,-69
222.99,-2.007812,0,10285,2951,5014,68.6,0.063,-35,59,39,120.68,35.36480333,-117.7990783,12,6,17,49,24.8,1204427,7687,-68
223.2,-2.070312,0,10285,2944,5007,68.6,0.063,-35,59,40,120.68,35.36482833,-117.7990533,12,6,17,49,25,1204448,7694,-67
223.4,-1.949219,0,10285,2937,5000,68.6,0.063,-35,59,40,120.68,35.36485333,-117.7990267,12,6,17,49,25.2,1204468,7702,-68
223.6,-1.949219,0,10285,2930,4993,68.6,0.063,-35,59,41,120.68,35.36487833,-117.7990017,12,6,17,49,25.4,1204488,7710,-68
223.8,-2.070312,0,10285,2923,4986,68.6,0.063,-35,59,42,120.68,35.36490167,-117.798975,12,6,17,49,25.6,1204508,7718,-69
224,-2.128906,0,10285,2916,4979,67.74,0.062,-35,58,44,121.11,35.36492667,-117.7989483,11,6,17,49,25.8,1204528,7726,-70
224.2,-1.949219,0,10285,2909,4972,66.89,0.061,-35,57,47,121.55,35.36494833,-117.7989217,12,6,17,49,26,1204548,7733,-67
224.39,-1.949219,0,10285,2902,4965,66.04,0.06,-35,56,49,122.01,35.36496833,-117.7988933,12,6,17,49,26.2,1204567,7739,-68
224.6,-2.007812,0,10285,2895,4958,64.07,0.058,-36,53,50,124.19,35.36498833,-117.798865,12,6,17,49,26.4,1204588,7746,-66
224.8,-2.070312,0,10285,2887,4950,62.2,0.057,-37,50,50,126.5,35.36500667,-117.7988383,12,6,17,49,26.6,1204608,7752,-68
225,-2.007812,0,10285,2880,4943,62.2,0.057,-37,50,51,126.5,35.36502333,-117.7988133,12,6,17,49,26.8,1204628,7757,-66
225.2,-2.007812,0,10285,2872,4935,62.8,0.057,-38,50,52,127.23,35.36504,-117.7987867,12,6,17,49,27,1204648,7762,-67
225.4,-2.1875,0,10285,2865,4928,62.8,0.057,-38,50,53,127.23,35.36505667,-117.79876,12,6,17,49,27.2,1204668,7768,-65
225.6,-2.128906,0,10285,2857,4920,62.2,0.057,-37,50,55,126.5,35.36507333,-117.7987333,12,6,17,49,27.4,1204688,7773,-65
225.79,-1.949219,0,10285,2849,4912,60.61,0.055,-37,48,55,127.63,35.36508833,-117.798705,12,6,17,49,27.6,1204707,7777,-67
226,-2.007812,0,10285,2842,4905,59.67,0.054,-38,46,54,129.56,35.36510333,-117.79868,12,6,17,49,27.8,1204728,7782,-65
226.2,-2.070312,0,10285,2834,4897,58.9,0.054,-38,45,53,130.18,35.36511833,-117.798655,12,6,17,49,28,1204748,7787,-66
226.4,-2.007812,0,10285,2826,4889,59.03,0.054,-37,46,54,128.81,35.36513333,-117.7986317,12,6,17,49,28.2,1204768,7791,-66
226.6,-2.246094,0,10285,2819,4882,60.44,0.055,-38,47,54,128.96,35.36514833,-117.7986067,12,6,17,49,28.4,1204788,7796,-66
